"tenant_id","ip_id","inventory_id","last_modification","observaciones","product_id","stock"
"wong","inventory_14813#product_2582","inventory_14813","2024-12-02T08:53:07.849794","Producto agregado al inventario Davies-Williams.","product_2582","2222"
"wong","inventory_14813#product_65293","inventory_14813","2024-12-02T08:52:43.505883","Producto agregado al inventario Davies-Williams.","product_65293","2801"
"wong","inventory_14905#product_61396","inventory_14905","2024-12-02T08:53:54.005265","Producto agregado al inventario Buck PLC.","product_61396","5"
"wong","inventory_1495#product_30559","inventory_1495","2024-12-02T08:53:54.518148","Producto agregado al inventario Pratt-Walker.","product_30559","1606"
"wong","inventory_1504#product_82928","inventory_1504","2024-12-02T08:52:35.327959","""Producto agregado al inventario Dixon, Roberts and Wilson.""","product_82928","8141"
"wong","inventory_15058#product_95444","inventory_15058","2024-12-02T08:52:23.165744","Producto agregado al inventario Ferguson-Henson.","product_95444","3073"
"wong","inventory_15085#product_40416","inventory_15085","2024-12-02T08:52:53.546752","Producto agregado al inventario Holland Ltd.","product_40416","4042"
"wong","inventory_15102#product_5182","inventory_15102","2024-12-02T08:53:35.828266","Producto agregado al inventario Simmons PLC.","product_5182","3582"
"wong","inventory_15102#product_58921","inventory_15102","2024-12-02T08:53:28.227078","Producto agregado al inventario Simmons PLC.","product_58921","1011"
"wong","inventory_15116#product_6406","inventory_15116","2024-12-02T08:53:33.817343","Producto agregado al inventario Wu-Hoffman.","product_6406","211"
"wong","inventory_15129#product_47690","inventory_15129","2024-12-02T08:52:30.405402","Producto agregado al inventario Larsen-Gillespie.","product_47690","1471"
"wong","inventory_15150#product_50603","inventory_15150","2024-12-02T08:52:25.321066","Producto agregado al inventario Torres-Harris.","product_50603","7395"
"wong","inventory_15198#product_70674","inventory_15198","2024-12-02T08:53:19.564720","Producto agregado al inventario Patterson LLC.","product_70674","5937"
"wong","inventory_15212#product_24750","inventory_15212","2024-12-02T08:53:06.674815","Producto agregado al inventario Casey and Sons.","product_24750","3170"
"wong","inventory_15302#product_4948","inventory_15302","2024-12-02T08:53:26.897759","""Producto agregado al inventario Sampson, Edwards and Cabrera.""","product_4948","2018"
"wong","inventory_15302#product_69859","inventory_15302","2024-12-02T08:53:21.061911","""Producto agregado al inventario Sampson, Edwards and Cabrera.""","product_69859","771"
"wong","inventory_15404#product_56560","inventory_15404","2024-12-02T08:53:06.119926","""Producto agregado al inventario Adams, Blair and Nelson.""","product_56560","320"
"wong","inventory_1542#product_2717","inventory_1542","2024-12-02T08:52:33.649207","Producto agregado al inventario Cummings Ltd.","product_2717","383"
"wong","inventory_15461#product_39345","inventory_15461","2024-12-02T08:53:30.069640","""Producto agregado al inventario Barnett, Green and Watson.""","product_39345","611"
"wong","inventory_15465#product_71200","inventory_15465","2024-12-02T08:52:22.619793","Producto agregado al inventario Perez-Schmidt.","product_71200","325"
"wong","inventory_15465#product_74682","inventory_15465","2024-12-02T08:53:13.636682","Producto agregado al inventario Perez-Schmidt.","product_74682","4024"
"wong","inventory_15465#product_81848","inventory_15465","2024-12-02T08:53:26.168260","Producto agregado al inventario Perez-Schmidt.","product_81848","8338"
"wong","inventory_15534#product_80232","inventory_15534","2024-12-02T08:52:39.219102","""Producto agregado al inventario Davis, Lopez and Irwin.""","product_80232","270"
"wong","inventory_15536#product_37150","inventory_15536","2024-12-02T08:52:32.858381","Producto agregado al inventario Wallace LLC.","product_37150","1236"
"wong","inventory_15536#product_6706","inventory_15536","2024-12-02T08:52:48.466551","Producto agregado al inventario Wallace LLC.","product_6706","5826"
"wong","inventory_15572#product_32425","inventory_15572","2024-12-02T08:52:30.247876","""Producto agregado al inventario Mills, Martinez and Chavez.""","product_32425","3130"
"wong","inventory_15572#product_39345","inventory_15572","2024-12-02T08:52:55.409245","""Producto agregado al inventario Mills, Martinez and Chavez.""","product_39345","2469"
"wong","inventory_15572#product_85295","inventory_15572","2024-12-02T08:52:45.775608","""Producto agregado al inventario Mills, Martinez and Chavez.""","product_85295","3290"
"wong","inventory_15572#product_96299","inventory_15572","2024-12-02T08:53:10.709029","""Producto agregado al inventario Mills, Martinez and Chavez.""","product_96299","159"
"wong","inventory_15577#product_23312","inventory_15577","2024-12-02T08:52:58.908277","Producto agregado al inventario Dean-Johnson.","product_23312","1944"
"wong","inventory_15577#product_51858","inventory_15577","2024-12-02T08:52:21.927697","Producto agregado al inventario Dean-Johnson.","product_51858","191"
"wong","inventory_15577#product_7760","inventory_15577","2024-12-02T08:52:51.425040","Producto agregado al inventario Dean-Johnson.","product_7760","1854"
"wong","inventory_15577#product_94724","inventory_15577","2024-12-02T08:53:44.194770","Producto agregado al inventario Dean-Johnson.","product_94724","1588"
"wong","inventory_15577#product_95455","inventory_15577","2024-12-02T08:53:36.033609","Producto agregado al inventario Dean-Johnson.","product_95455","1353"
"wong","inventory_15581#product_33923","inventory_15581","2024-12-02T08:53:11.592377","Producto agregado al inventario Curtis-Warner.","product_33923","1279"
"wong","inventory_15581#product_39345","inventory_15581","2024-12-02T08:53:54.453726","Producto agregado al inventario Curtis-Warner.","product_39345","3089"
"wong","inventory_15581#product_7360","inventory_15581","2024-12-02T08:53:06.800615","Producto agregado al inventario Curtis-Warner.","product_7360","4068"
"wong","inventory_15601#product_82056","inventory_15601","2024-12-02T08:53:24.674131","Producto agregado al inventario Bridges LLC.","product_82056","2729"
"wong","inventory_15619#product_88986","inventory_15619","2024-12-02T08:53:20.500998","""Producto agregado al inventario Cuevas, Smith and Caldwell.""","product_88986","217"
"wong","inventory_15633#product_34313","inventory_15633","2024-12-02T08:52:48.599721","Producto agregado al inventario Carroll-Smith.","product_34313","2099"
"wong","inventory_15633#product_72158","inventory_15633","2024-12-02T08:53:05.725203","Producto agregado al inventario Carroll-Smith.","product_72158","2976"
"wong","inventory_15645#product_6044","inventory_15645","2024-12-02T08:52:30.153492","Producto agregado al inventario Mckay Group.","product_6044","1376"
"wong","inventory_15662#product_10285","inventory_15662","2024-12-02T08:53:21.811963","Producto agregado al inventario Brown-Fox.","product_10285","4053"
"wong","inventory_15689#product_25127","inventory_15689","2024-12-02T08:52:26.807279","Producto agregado al inventario Wade-Austin.","product_25127","8690"
"wong","inventory_15730#product_27160","inventory_15730","2024-12-02T08:52:22.561682","Producto agregado al inventario Miller Group.","product_27160","335"
"wong","inventory_15730#product_3900","inventory_15730","2024-12-02T08:49:19.726406","Producto agregado al inventario Miller Group.","product_3900","5579"
"wong","inventory_15730#product_86674","inventory_15730","2024-12-02T08:52:58.941552","Producto agregado al inventario Miller Group.","product_86674","4596"
"wong","inventory_15763#product_35480","inventory_15763","2024-12-02T08:52:25.631657","Producto agregado al inventario Rivera-Alexander.","product_35480","1926"
"wong","inventory_15763#product_36203","inventory_15763","2024-12-02T08:53:28.598891","Producto agregado al inventario Rivera-Alexander.","product_36203","2161"
"wong","inventory_15763#product_36968","inventory_15763","2024-12-02T08:53:33.221281","Producto agregado al inventario Rivera-Alexander.","product_36968","553"
"wong","inventory_1586#product_33035","inventory_1586","2024-12-02T08:52:52.575819","Producto agregado al inventario Clark Ltd.","product_33035","4167"
"wong","inventory_15887#product_40777","inventory_15887","2024-12-02T08:53:01.215096","Producto agregado al inventario Bradley-Doyle.","product_40777","71"
"wong","inventory_1590#product_86500","inventory_1590","2024-12-02T08:53:10.386178","""Producto agregado al inventario Martin, Martin and Ross.""","product_86500","28"
"wong","inventory_15908#product_83828","inventory_15908","2024-12-02T08:53:06.036606","Producto agregado al inventario Rodriguez Ltd.","product_83828","1307"
"wong","inventory_15925#product_30989","inventory_15925","2024-12-02T08:53:00.223340","""Producto agregado al inventario Jackson, Fleming and Nguyen.""","product_30989","1298"
"wong","inventory_15925#product_79711","inventory_15925","2024-12-02T08:52:34.204184","""Producto agregado al inventario Jackson, Fleming and Nguyen.""","product_79711","18"
"wong","inventory_16026#product_64500","inventory_16026","2024-12-02T08:53:17.873452","""Producto agregado al inventario Dominguez, Ortega and Washington.""","product_64500","435"
"wong","inventory_16149#product_31947","inventory_16149","2024-12-02T08:53:35.924108","Producto agregado al inventario Jones Inc.","product_31947","5834"
"wong","inventory_16149#product_4875","inventory_16149","2024-12-02T08:52:43.624490","Producto agregado al inventario Jones Inc.","product_4875","2833"
"wong","inventory_16300#product_49488","inventory_16300","2024-12-02T08:52:48.663544","""Producto agregado al inventario Soto, Pace and Hoffman.""","product_49488","1127"
"wong","inventory_16318#product_26883","inventory_16318","2024-12-02T08:53:09.485713","""Producto agregado al inventario Robbins, Robinson and Robinson.""","product_26883","2365"
"wong","inventory_16371#product_4302","inventory_16371","2024-12-02T08:52:36.567856","Producto agregado al inventario Douglas-Moore.","product_4302","1168"
"wong","inventory_164#product_85660","inventory_164","2024-12-02T08:52:25.209585","Producto agregado al inventario Henderson-Cooper.","product_85660","695"
"wong","inventory_16407#product_11312","inventory_16407","2024-12-02T08:53:19.228686","""Producto agregado al inventario Bailey, Miller and Moore.""","product_11312","6182"
"wong","inventory_1651#product_73844","inventory_1651","2024-12-02T08:53:50.941134","Producto agregado al inventario Cooper-Carter.","product_73844","739"
"wong","inventory_1651#product_83875","inventory_1651","2024-12-02T08:52:55.008469","Producto agregado al inventario Cooper-Carter.","product_83875","406"
"wong","inventory_1651#product_93914","inventory_1651","2024-12-02T08:53:53.613407","Producto agregado al inventario Cooper-Carter.","product_93914","1392"
"wong","inventory_16522#product_72636","inventory_16522","2024-12-02T08:52:40.148511","""Producto agregado al inventario Mason, Adams and Kaiser.""","product_72636","5598"
"wong","inventory_16568#product_42603","inventory_16568","2024-12-02T08:53:15.899055","Producto agregado al inventario Moreno-Wilson.","product_42603","153"
"wong","inventory_16578#product_61173","inventory_16578","2024-12-02T08:53:01.265908","Producto agregado al inventario Solomon-Martinez.","product_61173","5271"
"wong","inventory_16580#product_86026","inventory_16580","2024-12-02T08:53:27.600105","Producto agregado al inventario Lewis PLC.","product_86026","71"
"wong","inventory_16600#product_46373","inventory_16600","2024-12-02T08:52:50.108358","""Producto agregado al inventario Moore, Keith and Washington.""","product_46373","327"
"wong","inventory_16600#product_51972","inventory_16600","2024-12-02T08:52:55.545553","""Producto agregado al inventario Moore, Keith and Washington.""","product_51972","120"
"wong","inventory_16620#product_47519","inventory_16620","2024-12-02T08:53:18.501302","""Producto agregado al inventario Arnold, Miller and Walker.""","product_47519","1248"
"wong","inventory_16620#product_56718","inventory_16620","2024-12-02T08:52:24.749401","""Producto agregado al inventario Arnold, Miller and Walker.""","product_56718","562"
"wong","inventory_16622#product_42750","inventory_16622","2024-12-02T08:52:21.618927","Producto agregado al inventario Nelson-Flores.","product_42750","3440"
"wong","inventory_1663#product_31860","inventory_1663","2024-12-02T08:53:01.021134","Producto agregado al inventario King-Lee.","product_31860","243"
"wong","inventory_1663#product_4851","inventory_1663","2024-12-02T08:52:37.658577","Producto agregado al inventario King-Lee.","product_4851","2660"
"wong","inventory_16694#product_24223","inventory_16694","2024-12-02T08:52:46.161817","Producto agregado al inventario Wilkerson-Richardson.","product_24223","39"
